Id,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
3594,40,M,Hindu,Spices and condiments business,none,45000,3500,1,3,1,6,900,1,0.5,Agro Based Businesses,12,12,5000
3595,58,M,Hindu,Broom selling,none,36000,3400,0,3,1,6,800,1,0.5,Retail Sale,12,12,5000
3596,32,M,Hindu,Vegetable vendor,none,45000,3000,0,3,1,5,800,1,0.5,Agro Based Businesses,12,12,5000
3597,28,M,Hindu,Vegetable vendor,none,44000,3200,0,3,1,5,800,1,0.5,Agro Based Businesses,12,12,5000
3598,40,M,Muslim,Vegetable vendor,none,40000,3000,0,2,0,4,400,1,0.5,Agro Based Businesses,12,12,5000
3599,31,F,OBC,Goat rearing,Agriculture,8400,3500,0,3,1,5,330,1,0.5,Meat Businesses,12,12,5000
3600,28,M,Hindu,Vegetable vendor,none,40000,3000,0,1,1,4,700,1,0.5,Agro Based Businesses,12,12,5000
3601,49,M,Hindu,Vegetable vendor,none,36000,3000,0,2,0,4,400,1,0.5,Agro Based Businesses,12,12,5000
3602,29,F,OBC,Cattle rearing,none,3000,3000,0,1,1,3,790,1,0.5,Animal husbandry,12,12,5000
3603,47,F,OBC,Rice business,Agriculture,12000,3600,0,0,1,3,350,1,0.5,Agro Based Businesses,12,12,5000
3604,38,F,OBC,Cattle rearing,none,2800,3000,0,1,1,3,680,1,0.5,Animal husbandry,12,12,5000
3605,42,F,General,Sweets shop,Agriculture,9600,3800,0,2,1,4,330,1,0.5,Eateries,12,12,5000
3606,25,F,ST,Electronic items repair,none,12000,3200,0,0,1,2,330,1,0.5,Repair Services,12,12,5000
3607,34,F,General,Fishing net business,Agriculture,12000,3500,0,2,1,4,300,1,0.5,Retail Sale,12,12,5000
3608,26,F,General,Goat rearing,Agriculture,6000,3200,0,1,1,3,325,1,0.5,Meat Businesses,12,12,5000
3609,50,F,General,Vegetable vendor,Agriculture,9600,3700,0,1,1,4,330,1,0.5,Agro Based Businesses,12,12,5000
3610,50,F,General,Milk business,Agriculture,10800,3500,0,0,1,3,330,1,0.5,Animal husbandry,12,12,5000
3611,42,F,General,Poultry farm,Others,12000,3500,0,1,1,4,350,1,0.5,Meat Businesses,12,12,5000
3612,40,F,General,Poultry farm,Agriculture,7200,3300,0,1,1,4,350,1,0.5,Meat Businesses,12,12,5000
3613,26,F,General,Rice business,Agriculture,8400,3400,0,1,1,3,325,1,0.5,Agro Based Businesses,12,12,5000
3614,27,F,OPEN,Tailoring,none,12000,3000,0,1,1,2,6,1,0.5,Apparels,12,12,5000
3615,30,F,SC,Carpenter/Wood business,none,12000,2500,0,3,1,2,500,1,0.5,Carpentery work,12,12,5000
3616,45,F,OBC,Pottery making,none,12000,3000,0,0,1,3,1000,1,0.5,Handicrafts,12,12,5000
3617,28,F,Sc,Vegetable vendor,none,12000,2500,0,3,1,2,500,1,0.5,Agro Based Businesses,12,12,5000
3618,34,F,General,Saree business,Others,12000,3500,0,2,1,4,330,1,0.5,Apparels,12,12,5000
3619,32,F,General,Rice business,Agriculture,14400,3500,0,2,1,4,330,1,0.5,Agro Based Businesses,12,12,5000
3620,26,F,General,Carpenter/Wood business,Livestock rearing,7200,3200,0,1,1,3,350,1,0.5,Carpentery work,12,12,5000
3621,45,F,General,Paddy processing,Agriculture,6000,3300,0,0,1,3,330,1,0.5,Agro Based Businesses,12,12,5000
3622,20,F,SC,Laundry,none,15000,2000,0,1,1,2,400,1,0.5,Laundry Services,12,12,5000
3623,40,F,SC,Tiffin center,none,24000,2500,0,0,1,2,500,1,0.5,Eateries,12,12,5000
3624,38,F,SC,Saree business,none,12000,3000,0,1,1,3,600,1,0.5,Apparels,12,12,5000
3625,30,F,SC,Vegetable vendor,none,12000,2000,0,3,1,2,300,1,0.5,Agro Based Businesses,12,12,5000
3626,45,F,SC,Goat rearing,none,12000,2500,0,2,1,3,300,1,0.5,Meat Businesses,12,12,5000
3627,37,F,SC,Rickshaw pulling,none,15000,2500,0,1,1,2,500,1,0.5,Transportation Services,12,12,5000
3628,51,F,s.c,Tea stall,none,30000,5000,1,0,1,3,300,1,0.5,Eateries,12,50,5000
3629,19,F,General,Artificial Flower Making,none,24000,3500,0,1,1,2,250,1,0.5,Flower Business,12,50,5000
3630,30,F,OBC,Construction material leasing,none,2500,3000,0,3,1,5,490,1,0.5,Construction Related Activities,12,12,5000
3631,35,F,OBC,Rice business,none,2200,3000,0,3,1,5,600,1,0.5,Agro Based Businesses,12,12,5000
3632,46,F,s.c,Rice business,none,24000,4000,0,2,1,2,250,1,0.5,Agro Based Businesses,12,50,5000
3633,35,F,OBC,Paddy processing,none,3800,3000,0,3,1,5,550,1,0.5,Agro Based Businesses,12,12,5000
3634,40,F,OBC,Goat rearing,none,2400,3000,0,2,1,4,450,1,0.5,Meat Businesses,12,12,5000
3635,45,F,OBC,Cattle rearing,none,3900,3000,0,2,1,4,695,1,0.5,Animal husbandry,12,12,5000
3636,28,F,OBC,Rice business,none,2200,3000,0,3,1,5,650,1,0.5,Agro Based Businesses,12,12,5000
3637,50,F,OBC,Goat rearing,none,3200,3000,0,0,1,3,500,1,0.5,Meat Businesses,12,12,5000
3638,45,F,OBC,Paddy processing,none,10000,3000,0,0,1,4,600,1,0.5,Agro Based Businesses,12,12,5000
3639,25,F,OBC,Cattle rearing,none,2600,3000,0,1,1,3,520,1,0.5,Animal husbandry,12,12,5000
3640,25,F,OBC,Paddy processing,none,10000,3000,0,1,1,3,600,1,0.5,Agro Based Businesses,12,12,5000
3641,39,F,General,Rice business,none,24000,3500,0,1,1,2,300,1,0.5,Agro Based Businesses,12,50,5000
3642,28,F,s.c,Beedi rolling business,none,18000,3000,0,2,1,2,300,1,0.5,Tobacco Related Activities,12,50,5000
3643,23,F,General,Embroidery work,none,18000,3000,0,2,1,2,250,1,0.5,Handicrafts,12,50,5000
3644,37,F,s.c,Electrician,none,24000,4000,0,2,1,2,300,1,0.5,Business Services - I,12,50,5000
3645,20,F,s.c,Tailoring,none,18000,3000,0,1,1,2,300,1,0.5,Apparels,12,50,5000
3646,28,F,General,Pottery making,none,18000,3700,0,2,1,2,200,1,0.5,Handicrafts,12,50,8000
3647,38,F,General,Pottery making,none,14400,3400,0,2,1,2,250,1,0.5,Handicrafts,12,50,8000
3648,41,F,General,Pottery making,none,18000,5000,0,1,1,3,300,1,0.5,Handicrafts,12,50,8000
3649,35,F,General,Artificial Flower Making,none,18000,4000,0,2,1,2,300,1,0.5,Flower Business,12,50,8000
3650,26,F,General,Artificial Flower Making,none,24000,5000,0,2,1,2,200,1,0.5,Flower Business,12,50,8000
3651,37,F,General,Artificial Flower Making,none,12000,4000,0,2,1,2,250,1,0.5,Flower Business,12,50,8000
3652,25,F,General,Artificial Flower Making,none,12000,12000,0,1,1,2,350,1,0.5,Flower Business,12,50,8000
3653,24,F,General,Artificial Flower Making,none,18000,4500,0,1,1,2,300,1,0.5,Flower Business,12,50,8000
3654,30,F,General,Pottery making,none,14400,3800,0,2,1,2,350,1,0.5,Handicrafts,12,50,8000
3655,32,F,General,Pottery making,none,15600,4000,0,2,1,2,300,1,0.5,Handicrafts,12,50,8000
3656,33,F,General,Pottery making,none,18000,4000,0,1,1,2,300,1,0.5,Handicrafts,12,50,8000
3657,26,F,General,Tailoring,none,14400,3900,0,1,1,2,300,1,0.5,Apparels,12,50,8000
3658,28,F,General,Stationery Shop,none,18000,4000,0,2,1,2,500,1,0.5,Retail Store,12,50,8000
3659,44,F,General,Pottery making,none,18000,4000,0,0,1,2,400,1,0.5,Handicrafts,12,50,8000
3660,45,F,Kurmi,Grocery store,none,72000,5000,0,0,1,3,200,1,0.5,Agro Based Businesses,12,50,5000
3661,52,F,Islam,Processed food business,none,88800,6800,1,1,1,2,5,1,0.5,Eateries,12,50,7500
3662,37,F,Kavara,Tamarind Selling Business,none,76800,5600,0,2,1,2,3,1,0.5,Agro Based Businesses,12,50,7500
3663,35,F,Sonar,Tailoring,none,60000,5000,0,4,1,5,130,1,0.5,Apparels,12,50,5000
3664,42,F,s.c,Artificial Flower Making,none,12000,4000,0,0,1,2,400,1,0.5,Flower Business,12,50,5000
3665,44,F,General,Artificial Flower Making,none,12000,3800,0,2,1,2,300,1,0.5,Flower Business,12,50,8000
3666,31,F,General,Artificial Jewellery Business,none,14400,4000,0,2,1,2,250,1,0.5,Artifical Jewellry Selling,12,50,8000
3667,22,F,General,Pottery making,none,14400,4700,0,2,1,2,250,1,0.5,Handicrafts,12,50,8000
3668,36,F,General,Pottery making,none,14400,4200,0,2,1,2,300,1,0.5,Handicrafts,12,50,8000
3669,45,F,Kavara,Basket making business,none,68400,5000,0,2,1,2,6,1,0.5,Handicrafts,12,50,7500
3670,51,F,Kavara,Processed food business,none,76800,5500,1,1,1,2,3,1,0.5,Eateries,12,50,7500
3671,51,F,Kavara,Processed food business,none,90000,6900,1,2,1,3,5,1,0.5,Eateries,12,50,7500
3672,59,F,OBC,Vegetable vendor,none,18000,1100,0,0,1,2,300,1,0.5,Agro Based Businesses,12,12,5000
3673,46,F,Kavara,Processed food business,none,91200,7000,0,1,1,3,3,1,0.5,Eateries,12,50,7500
3674,57,F,OBC,Grocery store,Agriculture,18000,1200,0,1,1,2,200,1,0.5,Agro Based Businesses,12,12,5000
3675,50,F,OBC,Vegetable vendor,Agriculture,18000,1200,0,0,1,3,200,1,0.5,Agro Based Businesses,12,12,5000
3676,50,F,OBC,Tea stall,Agriculture,24000,1700,0,1,1,3,300,1,0.5,Eateries,12,12,5000
3677,35,F,OBC,Grocery store,Agriculture,24000,1800,0,1,1,3,350,1,0.5,Agro Based Businesses,12,12,5000
3678,41,F,OBC,Vegetable vendor,Agriculture,18000,1200,0,2,1,4,250,1,0.5,Agro Based Businesses,12,12,5000
3679,37,M,OBC,General store,Agriculture,24000,1600,0,1,1,3,300,1,0.5,Retail Store,12,12,5000
3680,41,F,OBC,Artificial Jewellery Business,Agriculture,24000,1600,0,2,1,4,350,1,0.5,Artifical Jewellry Selling,12,12,5000
3681,53,F,OBC,Tea stall,Agriculture,24000,1800,0,1,1,3,250,1,0.5,Eateries,12,12,5000
3682,51,F,OBC,Readymade Garments,none,28000,2000,0,1,1,3,350,1,0.5,Apparels,12,12,5000
3683,28,M,OBC,Auto Rickshaw,Agriculture,30000,1800,0,0,1,3,300,1,0.5,Transportation Services,12,12,5000
3684,39,F,OBC,Medical shop,Agriculture,30000,1800,0,2,1,4,400,1,0.5,Retail Store,12,12,5000
3685,42,F,OBC,Readymade Garments,Agriculture,20000,1400,0,0,1,3,250,1,0.5,Apparels,12,12,5000
3686,33,M,OBC,Grocery store,Agriculture,30000,1800,0,0,1,2,350,1,0.5,Agro Based Businesses,12,12,5000
3687,33,F,OBC,Tea stall,Agriculture,18000,1200,0,2,1,4,250,1,0.5,Eateries,12,12,5000
3688,35,F,OBC,Petty shop,Agriculture,24000,1600,0,0,1,2,350,1,0.5,Retail Store,12,12,5000
3689,47,M,OBC,Tailoring,Agriculture,28000,1700,0,1,1,3,450,1,0.5,Apparels,12,12,5000
3690,31,F,OBC,Petty shop,Agriculture,30000,1800,0,2,1,4,350,1,0.5,Retail Store,12,12,5000
3691,37,F,Tribal,Petty shop,Agriculture,24000,1800,0,1,1,3,2500,1,0.5,Retail Store,12,12,5000
3692,37,F,OBC,Petty shop,none,24000,1700,0,1,1,3,250,1,0.5,Retail Store,12,12,5000
3693,34,F,OBC,General store,Agriculture,36000,2100,0,1,1,3,7500,1,0.5,Retail Store,12,12,5000
3694,50,F,OBC,Petty shop,none,30000,2000,0,1,1,3,250,1,0.5,Retail Store,12,12,5000
3695,40,F,OBC,General store,none,10000,1900,0,1,1,3,300,1,0.5,Retail Store,12,12,5000
3696,35,M,Tribal,Readymade Garments,Agriculture,36000,2500,0,1,1,3,62500,1,0.5,Apparels,12,12,5000
3697,40,F,Tribal,Readymade Garments,Agriculture,36000,2100,0,2,1,4,250,1,0.5,Apparels,12,12,5000
3698,28,F,OBC,General store,Agriculture,30000,2300,0,1,1,3,250,1,0.5,Retail Store,12,12,5000
3699,31,F,Muslim,Petty shop,Agriculture,26400,1900,0,1,1,3,200,1,0.5,Retail Store,12,12,5000
3700,46,F,OBC,Betel shop,Agriculture,24000,2000,0,1,1,4,1500,1,0.5,Tobacco Related Activities,12,12,5000
3701,22,F,General,Pottery making,none,14400,3700,0,1,1,2,300,1,0.5,Handicrafts,12,50,8000
3702,30,F,Kanu,Ice cream sales,none,84000,6000,0,4,1,6,125,1,0.5,Eateries,12,50,5000
3703,24,F,General,Rice business,none,12000,4000,0,2,1,2,300,1,0.5,Agro Based Businesses,12,50,5000
3704,24,F,s.c,Polythene Making,none,18000,4000,0,1,1,2,200,1,0.5,Miscellaneous,12,50,5000
3705,45,F,Kanu,Ice cream sales,none,60000,4000,0,0,1,3,125,1,0.5,Eateries,12,50,5000
3706,35,F,Kushwaha,Grocery store,none,72000,5000,0,2,1,4,135,1,0.5,Agro Based Businesses,12,50,5000
3707,36,F,Kayshtha,Tailoring,none,72000,5000,0,2,1,4,130,1,0.5,Apparels,12,50,5000
3708,30,F,Marwari,Grocery store,none,72000,5000,0,2,1,4,130,1,0.5,Agro Based Businesses,12,50,5000
3709,40,F,Nuniya,Vegetable vendor,none,72000,5000,0,2,1,4,130,1,0.5,Agro Based Businesses,12,50,5000
3710,35,F,Kalwar,Tailoring,none,72000,5000,0,2,1,4,135,1,0.5,Apparels,12,50,5000
3711,35,F,OBC,Vegetable vendor,none,2300,3000,0,3,1,4,580,1,0.5,Agro Based Businesses,12,12,5000
3712,35,F,OBC,Leaf plate making,none,2900,3000,0,2,1,4,700,1,0.5,Agro Based Businesses,12,12,5000
3713,40,F,OBC,Construction material leasing,none,3600,3000,0,0,1,3,690,1,0.5,Construction Related Activities,12,12,5000
3714,40,F,OBC,Cattle rearing,none,8000,3000,0,1,1,4,700,1,0.5,Animal husbandry,12,12,5000
3715,40,F,OBC,Construction material leasing,none,7000,3000,0,1,1,4,600,1,0.5,Construction Related Activities,12,12,5000
3716,40,F,OBC,Construction material leasing,none,2500,3000,0,1,1,4,560,1,0.5,Construction Related Activities,12,12,5000
3717,35,F,Chamar,Vegetable vendor,none,84000,6000,0,2,1,4,130,1,0.5,Agro Based Businesses,12,50,5000
3718,32,F,OBC,Leaf plate making,none,2100,3000,0,1,1,4,470,1,0.5,Agro Based Businesses,12,12,5000
3719,32,F,OBC,Paddy processing,none,3200,3000,0,3,1,5,690,1,0.5,Agro Based Businesses,12,12,5000
3720,35,F,Chamar,Grocery store,none,84000,6000,0,3,1,5,125,1,0.5,Agro Based Businesses,12,50,5000
3721,40,F,OBC,Cattle rearing,none,4200,3000,0,1,1,4,670,1,0.5,Animal husbandry,12,12,5000
3722,36,F,Chamar,Vegetable vendor,none,72000,5000,0,2,1,4,135,1,0.5,Agro Based Businesses,12,50,5000
3723,36,F,Chamar,Vegetable vendor,none,72000,5000,0,3,1,5,130,1,0.5,Agro Based Businesses,12,50,5000
3724,25,F,s.c,Readymade Garments,none,12000,4000,0,2,1,2,400,1,0.5,Apparels,12,50,5000
3725,26,F,General,Goat rearing,none,30000,4500,0,2,1,2,300,1,0.5,Meat Businesses,12,50,5000
3726,42,F,General,Poultry farm,none,18000,3000,0,2,1,2,300,1,0.5,Meat Businesses,12,50,5000
3727,20,F,S.C,Envelope making,none,18000,4000,0,1,1,2,300,1,0.5,Business Services - I,12,50,5000
3728,35,F,Chamar,Vegetable vendor,none,72000,5000,0,2,1,4,130,1,0.5,Agro Based Businesses,12,50,5000
3729,36,F,Khushwaha,Grocery store,none,84000,6000,0,3,1,5,125,1,0.5,Agro Based Businesses,12,50,5000
3730,30,F,Chamar,Fruits business,none,72000,5000,0,0,1,2,125,1,0.5,Agro Based Businesses,12,50,5000
3731,36,F,Chamar,Milk business,none,72000,5000,0,3,1,4,125,1,0.5,Animal husbandry,12,50,5000
3732,30,F,Chamar,Milk business,none,72000,5000,0,2,1,4,135,1,0.5,Animal husbandry,12,50,5000
3733,26,F,General,Polythene Making,none,24000,4000,0,2,1,2,300,1,0.5,Miscellaneous,12,50,5000
3734,35,F,S.C,Saree business,none,24000,4300,0,2,1,2,300,1,0.5,Apparels,12,50,5000
3735,35,F,Chamar,Vegetable vendor,none,72000,5000,0,2,1,4,125000,1,0.5,Agro Based Businesses,12,50,5000
3736,26,F,General,Saree business,none,24000,3500,0,1,1,2,300,1,0.5,Apparels,12,50,5000
3737,24,F,SC,Embroidery work,none,24000,4000,0,1,1,2,300,1,0.5,Handicrafts,12,50,5000
3738,35,F,Chamar,Vegetable vendor,none,72000,5000,0,2,1,4,125,1,0.5,Agro Based Businesses,12,50,5000
3739,34,F,S.C,Rice business,none,12000,4400,0,2,1,2,200,1,0.5,Agro Based Businesses,12,50,5000
3740,36,F,OBC,Rice business,none,2800,3000,0,2,1,5,645,1,0.5,Agro Based Businesses,12,12,5000
3741,30,F,OBC,Paddy processing,none,10000,3000,0,2,1,4,460,1,0.5,Agro Based Businesses,12,12,5000
3742,41,F,General,Vegetable cultivation,Livestock rearing,7200,3200,0,2,1,4,330,1,0.5,Farming/ Agriculture,12,12,5000
3743,40,F,OBC,Construction material leasing,none,1400,3000,0,2,1,4,450,1,0.5,Construction Related Activities,12,12,5000
3744,35,F,Kanu,Betel shop,none,72000,5000,0,2,1,4,150,1,0.5,Tobacco Related Activities,12,50,5000
3745,26,F,General,Milk business,Livestock rearing,9600,3300,0,1,1,5,350,1,0.5,Animal husbandry,12,12,5000
3746,50,F,General,Goat rearing,Agriculture,6000,3500,0,0,1,3,325,1,0.5,Meat Businesses,12,12,5000
3747,25,F,SC,Rice business,none,12000,3500,0,1,1,2,300,1,0.5,Agro Based Businesses,12,50,5000
3748,23,F,s.c.,Envelope making,none,9600,4000,0,1,1,2,200,1,0.5,Business Services - I,12,50,5000
3749,26,F,General,Poultry farm,Agriculture,8400,3000,0,1,1,3,290,1,0.5,Meat Businesses,12,12,5000
3750,41,F,s.c,Rice business,none,24000,4000,0,0,1,2,300,1,0.5,Agro Based Businesses,12,50,5000
3751,25,F,Kalwar,Grocery store,none,72000,5000,0,2,1,4,125,1,0.5,Agro Based Businesses,12,50,5000
3752,36,F,s.c,Rice business,none,10800,4000,0,2,1,2,200,1,0.5,Agro Based Businesses,12,50,5000
3753,35,F,Kanu,Sweets shop,none,84000,7000,0,2,1,5,130,1,0.5,Eateries,12,50,5000
3754,45,F,Kanu,Grocery store,none,72000,5000,0,0,1,2,150,1,0.5,Agro Based Businesses,12,50,5000
3755,35,F,Kanu,Vegetable vendor,none,84000,6000,0,2,1,4,130,1,0.5,Agro Based Businesses,12,50,5000
3756,30,F,Kushwaha,Grocery store,none,72000,5000,0,4,1,6,130,1,0.5,Agro Based Businesses,12,50,5000
3757,30,F,Kushwaha,Grocery store,none,84000,6000,0,4,1,6,130,1,0.5,Agro Based Businesses,12,50,5000
3758,25,F,Kushwaha,Tailoring,none,72000,5000,0,2,1,4,150,1,0.5,Apparels,12,50,5000
3759,35,F,Kushwaha,Milk business,none,84000,6000,0,2,1,5,150,1,0.5,Animal husbandry,12,50,5000
3760,40,F,Kushwaha,Milk business,none,72000,5000,0,3,1,5,135,1,0.5,Animal husbandry,12,50,5000
3761,40,F,Kushwaha,Milk business,none,72000,5000,0,1,1,4,130,1,0.5,Animal husbandry,12,50,5000
3762,40,F,Kanu,Tailoring,none,84000,6000,0,0,1,3,150,1,0.5,Apparels,12,50,5000
3763,35,F,Kushwaha,Fruits business,none,84000,7000,0,3,1,6,135,1,0.5,Agro Based Businesses,12,50,5000
3764,40,F,Kanu,Utensils selling,none,72000,5000,0,2,1,4,130,1,0.5,Retail Sale,12,50,5000
3765,34,F,S.C,Artificial Flower Making,none,9600,3800,0,2,1,2,200,1,0.5,Flower Business,12,50,5000
3766,35,F,Kanu,Sweets shop,none,72000,5000,0,2,1,4,130,1,0.5,Eateries,12,50,5000
3767,30,F,Kanu,Grocery store,none,84000,6000,0,1,1,3,125,1,0.5,Agro Based Businesses,12,50,5000
3768,32,F,OBC,Construction material leasing,none,8000,3000,0,3,1,5,600,1,0.5,Construction Related Activities,12,12,5000
3769,35,F,Kanu,Fruits business,none,72000,5000,0,2,1,4,130,1,0.5,Agro Based Businesses,12,50,5000
3770,37,F,OBC,Construction material leasing,none,6000,3000,0,1,1,4,600,1,0.5,Construction Related Activities,12,12,5000
3771,33,F,OBC,General store,none,8000,3000,0,2,1,4,600,1,0.5,Retail Store,12,12,5000
3772,27,F,OBC,Construction material leasing,none,1500,3000,0,3,1,5,495,1,0.5,Construction Related Activities,12,12,5000
3773,32,F,OBC,Construction material leasing,none,2850,3000,0,1,1,3,563,1,0.5,Construction Related Activities,12,12,5000
3774,42,F,OBC,Leaf plate making,none,2650,3000,0,0,1,4,600,1,0.5,Agro Based Businesses,12,12,5000
3775,44,F,OBC,Leaf plate making,none,2400,3000,0,0,1,3,564,1,0.5,Agro Based Businesses,12,12,5000
3776,33,F,OBC,Leaf plate making,none,1800,3000,0,3,1,4,600,1,0.5,Agro Based Businesses,12,12,5000
3777,42,F,OBC,Leaf plate making,none,3200,3000,0,1,1,3,430,1,0.5,Agro Based Businesses,12,12,5000
3778,42,F,OBC,General store,none,2800,3000,0,1,1,3,480,1,0.5,Retail Store,12,12,5000
3779,43,F,OBC,Construction material leasing,none,2400,3000,0,0,1,3,475,1,0.5,Construction Related Activities,12,12,5000
3780,36,F,SC,Mini hotel,Others,15000,3000,0,3,1,2,500,1,0.5,Eateries,12,12,7500
3781,34,F,ST,Artificial Jewellery Business,none,15000,3000,0,2,1,2,200,1,0.5,Artifical Jewellry Selling,12,12,7500
3782,45,F,ST,General store,none,15000,2500,0,0,1,2,600,1,0.5,Retail Store,12,12,7500
3783,34,F,SC,Tailoring,none,15000,3000,0,2,1,2,200,1,0.5,Apparels,12,12,7500
3784,37,F,SC,General store,none,15000,3500,0,2,1,2,500,1,0.5,Retail Store,12,12,7500
3785,24,F,S.C,Envelope making,none,8400,3500,0,1,1,2,200,1,0.5,Business Services - I,12,50,5000
3786,43,F,S.C,Rice business,none,9600,4500,0,1,1,2,400,1,0.5,Agro Based Businesses,12,50,5000
3787,37,F,General,Envelope making,none,9600,3000,0,2,1,2,200,1,0.5,Business Services - I,12,50,5000
3788,33,F,General,Poultry farm,none,12000,4500,0,2,1,2,500,1,0.5,Meat Businesses,12,50,5000
3789,25,F,S.C,Rice business,none,12000,3500,0,2,1,2,200,1,0.5,Agro Based Businesses,12,50,5000
3790,21,F,S.C,Envelope making,none,8400,4000,0,1,1,2,200,1,0.5,Business Services - I,12,50,5000
3791,22,F,S.C,Sweets shop,none,12000,3500,0,2,1,2,300,1,0.5,Eateries,12,50,5000
3792,40,F,S.C,Rice business,none,18000,4000,0,0,1,2,200,1,0.5,Agro Based Businesses,12,50,5000
3793,34,F,General,Rice business,none,18000,4000,0,2,1,2,200,1,0.5,Agro Based Businesses,12,50,5000
3794,44,F,S.C,Artificial Flower Making,none,12000,3600,0,1,1,2,250,1,0.5,Flower Business,12,50,5000
3795,41,F,S.C,Vegetable vendor,none,9600,4000,0,1,1,2,350,1,0.5,Agro Based Businesses,12,50,5000
3796,25,F,Kanu,Snacks business,none,60000,4000,0,0,1,2,130,1,0.5,Food Items,12,50,5000
3797,35,F,Kanu,Snacks business,none,60000,5000,0,3,1,5,130,1,0.5,Food Items,12,50,5000
3798,28,F,OBC,Paddy processing,none,3900,3000,0,3,1,5,690,1,0.5,Agro Based Businesses,12,12,5000
3799,35,F,Kanu,Ice cream sales,none,72000,5000,0,3,1,5,130,1,0.5,Eateries,12,50,5000
3800,30,F,MUSLIM,Goat rearing,none,12000,1000,0,0,1,1,200,1,0.5,Meat Businesses,12,12,7500
3801,35,F,MUSLIM,Snacks business,none,15000,3000,0,3,1,2,700,1,0.5,Food Items,12,12,7500
3802,23,F,MUSLIM,Tailoring,none,10000,2000,0,1,1,2,500,1,0.5,Apparels,12,12,7500
3803,45,F,MUSLIM,Goat rearing,none,15000,1500,0,1,1,2,300,1,0.5,Meat Businesses,12,12,7500
3804,35,F,MUSLIM,Tailoring,none,24000,2500,0,5,1,1,400,1,0.5,Apparels,12,12,7500
3805,36,F,OBC,Fodder business,none,12000,3500,0,0,1,4,300,1,0.5,Agro Based Businesses,12,12,5000
3806,30,F,SC,Milk business,Agriculture,10800,3700,1,2,1,5,250,1,0.5,Animal husbandry,12,12,5000
3807,24,F,General,Tailoring,Agriculture,9600,3600,1,1,1,4,300,1,0.5,Apparels,12,12,5000
3808,26,F,General,Goat rearing,Agriculture,6000,3500,0,2,1,4,280,1,0.5,Meat Businesses,12,12,5000
3809,30,F,General,Goat rearing,Agriculture,6000,3000,0,1,1,3,250,1,0.5,Meat Businesses,12,12,5000
3810,34,F,SC,Goat rearing,Agriculture,6000,3500,0,2,1,4,220,1,0.5,Meat Businesses,12,12,5000
3811,40,F,SC,Puffed rice business,Agriculture,9600,3500,0,2,1,4,280,1,0.5,Eateries,12,12,5000
3812,30,F,SC,Tailoring,Agriculture,7200,3500,0,1,1,3,250,1,0.5,Apparels,12,12,5000
3813,30,F,General,Milk business,Agriculture,9600,3000,0,1,1,3,200,1,0.5,Animal husbandry,12,12,5000
3814,29,F,SC,Carpenter/Wood business,Others,12000,4000,1,1,1,4,300,1,0.5,Carpentery work,12,12,5000
3815,31,F,SC,Poultry farm,Agriculture,9600,4000,0,2,1,4,300,1,0.5,Meat Businesses,12,12,5000
3816,42,F,SC,Poultry farm,Agriculture,7200,2600,0,0,1,3,220,1,0.5,Meat Businesses,12,12,5000
3817,35,F,OBC,Tailoring,Agriculture,7200,3500,0,1,1,4,280,1,0.5,Apparels,12,12,5000
3818,26,F,OBC,Tailoring,none,7200,3000,0,1,1,3,180,1,0.5,Apparels,12,12,5000
3819,28,F,OBC,Bamboo craft,Agriculture,9600,3000,0,2,1,4,300,1,0.5,Handicrafts,12,12,5000
3820,42,F,SC,Paddy processing,Agriculture,6000,4000,1,0,1,4,300,1,0.5,Agro Based Businesses,12,12,5000
3821,42,F,SC,Paddy processing,Others,6000,4000,1,0,1,4,300,1,0.5,Agro Based Businesses,12,12,5000
3822,35,F,OBC,General store,none,18000,3000,0,3,1,2,1000,1,0.5,Retail Store,12,12,7500
3823,37,F,OBC,Tailoring,none,12000,3500,0,1,1,3,500,1,0.5,Apparels,12,12,7500
3824,24,F,SC,Tailoring,none,12000,2000,0,1,1,2,300,1,0.5,Apparels,12,12,7500
3825,29,F,OBC,Leaf plate making,none,3500,3000,0,3,1,5,580,1,0.5,Agro Based Businesses,12,12,5000
3826,53,M,Hindu,General store,none,54000,3500,0,0,1,4,800,1,0.5,Retail Store,12,12,5000
3827,44,F,OBC,Goat rearing,none,3250,3000,0,0,1,3,460,1,0.5,Meat Businesses,12,12,5000
3828,29,F,OBC,Leaf plate making,none,1500,3000,0,3,1,5,700,1,0.5,Agro Based Businesses,12,12,5000
3829,54,F,OBC,Dry fish selling,none,7000,3000,1,1,1,5,600,1,0.5,Meat Businesses,12,12,5000
